name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Cedar River Estates,(517) 223-8500,Fowlerville,MI,400 Cedar River Drive,48836,Livingston,"Hi, Bradley with Tread Companies / Trailer Parks calling about Cedar River Estates in Fowlerville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Cedar River Estates (Fowlerville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Grand Shire Estates,(517) 223-3663,Fowlerville,MI,851 Willow Street,48836,Livingston,"Hi, Bradley with Tread Companies / Trailer Parks calling about Grand Shire Estates in Fowlerville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Grand Shire Estates (Fowlerville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Falconview Estates Inc,(517) 695-6600,Freeland,MI,9645 Meadowlark Court,48623,Saginaw,"Hi, Bradley with Tread Companies / Trailer Parks calling about Falconview Estates Inc in Freeland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Falconview Estates Inc (Freeland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Freeland Mhp,(989) 695-9730,Freeland,MI,10340 Midland Road #1,48623,Saginaw,"Hi, Bradley with Tread Companies / Trailer Parks calling about Freeland Mhp in Freeland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Freeland Mhp (Freeland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Andrews Estates Mobile Homes,(616) 665-9122,Galesburg,MI,12034 East Michigan Avenue,49053,Kalamazoo,"Hi, Bradley with Tread Companies / Trailer Parks calling about Andrews Estates Mobile Homes in Galesburg. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Andrews Estates Mobile Homes (Galesburg). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Gale-Valley Estates,(616) 665-7863,Galesburg,MI,353 East Michigan Avenue,49053,Kalamazoo,"Hi, Bradley with Tread Companies / Trailer Parks calling about Gale-Valley Estates in Galesburg. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Gale-Valley Estates (Galesburg). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Aspen Commons Mhp,(989) 732-4417,Gaylord,MI,1599 South Otsego Avenue,49735,Otsego,"Hi, Bradley with Tread Companies / Trailer Parks calling about Aspen Commons Mhp in Gaylord. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Aspen Commons Mhp (Gaylord). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Oak Bluff Estates Mobile Home,(906) 428-2200,Gladstone,MI,2722 South Hill Road,49837,Delta,"Hi, Bradley with Tread Companies / Trailer Parks calling about Oak Bluff Estates Mobile Home in Gladstone. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Oak Bluff Estates Mobile Home (Gladstone). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lincoln Pines Resort,(616) 984-2100,Gowen,MI,13033 19 Mile Road,49326,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lincoln Pines Resort in Gowen. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lincoln Pines Resort (Gowen). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Chateau Of Grand Blanc,(810) 695-5030,Grand Blanc,MI,8225 Embury Road,48439,Genesee,"Hi, Bradley with Tread Companies / Trailer Parks calling about Chateau Of Grand Blanc in Grand Blanc. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Chateau Of Grand Blanc (Grand Blanc). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
River Haven Village,(866) 786-7152,Grand Haven,MI,14546 Mercury Drive,49417,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about River Haven Village in Grand Haven. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re River Haven Village (Grand Haven). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Village Green,(616) 846-1020,Grand Haven,MI,1700 Robbins Road,49417,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about Village Green in Grand Haven. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Village Green (Grand Haven). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Village Mobile Home,(517) 627-2391,Grand Ledge,MI,7781 West Grand River Highway,48837,Clinton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Village Mobile Home in Grand Ledge. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Village Mobile Home (Grand Ledge). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Grand Ledge Ravines,(517) 627-7793,Grand Ledge,MI,855 West Jefferson Street,48837,Eaton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Grand Ledge Ravines in Grand Ledge. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Grand Ledge Ravines (Grand Ledge). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Imperial Mobile Homes,(517) 627-7881,Grand Ledge,MI,817 North Clinton Street,48837,Eaton,"Hi, Bradley with Tread Companies / Trailer Parks calling about Imperial Mobile Homes in Grand Ledge. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Imperial Mobile Homes (Grand Ledge). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Alpine Meadows,(866) 786-0110,Grand Rapids,MI,3800 Fruit Ridge Avenue Northwest,49544,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Alpine Meadows in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Alpine Meadows (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Apple Tree,(616) 453-8269,Grand Rapids,MI,1061 Wilson Avenue Northwest,49544,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Apple Tree in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Apple Tree (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Brookshire Meadows Community'S,(616) 455-6120,Grand Rapids,MI,240 76Th Street Southeast,49508,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Brookshire Meadows Community'S in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Brookshire Meadows Community'S (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Chateau Holiday Estates,(616) 455-9130,Grand Rapids,MI,440 68Th Street Southwest,49548,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Chateau Holiday Estates in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Chateau Holiday Estates (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Chateau Leonard Gardens,(616) 791-0400,Grand Rapids,MI,4524 Leonard Street Northwest,49544,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Chateau Leonard Gardens in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Chateau Leonard Gardens (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Corners Mobile Estates,(616) 455-4560,Grand Rapids,MI,814 Keeler Drive Southeast,49508,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Corners Mobile Estates in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Corners Mobile Estates (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Estates Mhp,(616) 538-3340,Grand Rapids,MI,4461 Clyde Park Avenue Southwest,49509,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Estates Mhp in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Estates Mhp (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Creekside Estates Park & Lodge,(616) 538-4390,Grand Rapids,MI,5100 Clyde Park Avenue Southwest,49509,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Creekside Estates Park & Lodge in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Creekside Estates Park & Lodge (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Eastern Mobile Park,(616) 243-2242,Grand Rapids,MI,795 Timothy Drive Southeast,49548,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Eastern Mobile Park in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Eastern Mobile Park (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hilltop Mhp,(616) 363-1375,Grand Rapids,MI,1537 Hilltop Avenue Northeast,49525,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hilltop Mhp in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hilltop Mhp (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lamberton Lake Mobile Home,(616) 361-8583,Grand Rapids,MI,1585 Sherin Drive Northeast,49525,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lamberton Lake Mobile Home in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lamberton Lake Mobile Home (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Maplewood Mhp,(616) 281-0680,Grand Rapids,MI,50 Inca Drive Sw,49548,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Maplewood Mhp in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Maplewood Mhp (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Paris Estates Mhp,(616) 538-5870,Grand Rapids,MI,318 Grand Chateau Street Southeast,49548,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Paris Estates Mhp in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Paris Estates Mhp (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pinebrook Village,(616) 455-2810,Grand Rapids,MI,444 Bellewood Drive Southeast,49548,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pinebrook Village in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pinebrook Village (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Prescott Mobile Village,(616) 455-1696,Grand Rapids,MI,7283 South Division Avenue,49548,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Prescott Mobile Village in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Prescott Mobile Village (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
White'S Mobilehome Plaza,(616) 677-5418,Grand Rapids,MI,11630 14Th Avenue Northwest,49544,Ottawa,"Hi, Bradley with Tread Companies / Trailer Parks calling about White'S Mobilehome Plaza in Grand Rapids. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re White'S Mobilehome Plaza (Grand Rapids). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lake Forest Mhp,(616) 834-7545,Grant,MI,9502 South 2Nd Street,49327,Newaygo,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lake Forest Mhp in Grant. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lake Forest Mhp (Grant). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lakeside Mobile Home Community,(616) 691-7644,Greenville,MI,12205 Hart Road,48838,Kent,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lakeside Mobile Home Community in Greenville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lakeside Mobile Home Community (Greenville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pond View Estates,(616) 754-3261,Greenville,MI,509 North Edgewood Street,48838,Montcalm,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pond View Estates in Greenville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pond View Estates (Greenville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Northernair Mobile Estates,(906) 346-3461,Gwinn,MI,55 East Riling Street,49841,Marquette,"Hi, Bradley with Tread Companies / Trailer Parks calling about Northernair Mobile Estates in Gwinn. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Northernair Mobile Estates (Gwinn). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sands Trailer Court,(906) 346-4077,Gwinn,MI,County Road 553,49841,Marquette,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sands Trailer Court in Gwinn. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sands Trailer Court (Gwinn). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Riverview Mhp,(616) 751-2922,Hamilton,MI,3460 47Th Street,49419,Allegan,"Hi, Bradley with Tread Companies / Trailer Parks calling about Riverview Mhp in Hamilton. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Riverview Mhp (Hamilton). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Spring Valley Estates Inc,(517) 563-2820,Hanover,MI,567 Lantern Circle,49241,Jackson,"Hi, Bradley with Tread Companies / Trailer Parks calling about Spring Valley Estates Inc in Hanover. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Spring Valley Estates Inc (Hanover). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Harbor Springs Estates,(616) 526-9455,Harbor Springs,MI,629 East Lake Road,49740,Emmet,"Hi, Bradley with Tread Companies / Trailer Parks calling about Harbor Springs Estates in Harbor Springs. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Harbor Springs Estates (Harbor Springs). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Harrison Mobile Home Estates,(989) 539-5581,Harrison,MI,2600 Mostetler Road,48625,Clare,"Hi, Bradley with Tread Companies / Trailer Parks calling about Harrison Mobile Home Estates in Harrison. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Harrison Mobile Home Estates (Harrison). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Blue Skies Mhp,(810) 463-8852,Harrison Township,MI,36530 Jefferson Avenue #117,48045,Macomb,"Hi, Bradley with Tread Companies / Trailer Parks calling about Blue Skies Mhp in Harrison Township. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Blue Skies Mhp (Harrison Township). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Willow Point,(810) 465-0424,Harrison Township,MI,43400 Lenfesty Drive,48045,Macomb,"Hi, Bradley with Tread Companies / Trailer Parks calling about Willow Point in Harrison Township. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Willow Point (Harrison Township). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hylander Valley Inc,(231) 873-7454,Hart,MI,111 Eastwood Drive,49420,Oceana,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hylander Valley Inc in Hart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hylander Valley Inc (Hart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Maple Hill Village,(616) 621-2016,Hartford,MI,100 Maple Hill,49057,Van Buren,"Hi, Bradley with Tread Companies / Trailer Parks calling about Maple Hill Village in Hartford. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Maple Hill Village (Hartford). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hartland Meadows,(248) 887-1223,Hartland,MI,1599 Santa Fe Trail,48343,Livingston,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hartland Meadows in Hartland. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hartland Meadows (Hartland). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hanover Village Apartments,(616) 945-0906,Hastings,MI,1506 South Dibble Street,49058,Barry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hanover Village Apartments in Hastings. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hanover Village Apartments (Hastings). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
